sex,program,ed_level
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,doctorate
Male,play,master-level degree
Male,play,master-level degree
Male,play,master-level degree
Male,play,master-level degree
Male,play,master-level degree
Male,play,master-level degree
Male,play,master-level degree
Male,play,master-level degree
Male,play,master-level degree
Male,play,master-level degree
Male,play,master-level degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
Female,play,bachelor degree
